18768127482,2023-02-09 23:53:42,🟊🟊🟊,买的银色  颜色漂亮  希望可以用的久一些
18774269316,2023-02-11 16:56:16,🟊🟊🟊,感觉电池耗得挺快的，不知道为啥没有进步。
19185654261,2023-06-04 21:51:14,🟊🟊🟊,手机是不错，信号太拉胯了。啥时候能解决就完美了。
19168848822,2023-06-01 10:05:38,🟊🟊🟊,符合描述内容，挺不错
19160023789,2023-05-29 18:38:50,🟊🟊🟊,这个评价是买的第二台，手机边框在强光照射下有一道明显裂痕
18767265584,2023-02-09 19:09:44,🟊🟊🟊,没用上一个月就掉价 过年也没这活动啊 年后你来劲了
18826424234,2023-02-25 15:34:27,🟊🟊🟊,包装成这样也是绝了，还好安全无损到手
19125288936,2023-05-19 09:03:02,🟊🟊🟊,超级超级烫手，比12还烫
18650813096,2023-01-04 15:32:51,🟊🟊🟊,手机还行，就是买了快充套餐没有充电头子
18427207501,2022-11-22 12:09:32,🟊🟊🟊,换了手机网比以前拉胯很多
18326892014,2022-11-03 23:35:46,🟊🟊🟊,聊视频的时候人很模糊&hellip;&hellip;
18988357358,2023-04-04 18:24:54,🟊🟊🟊,流畅度还行，板砖一样的厚度实在让人牙疼
19013557639,2023-04-11 19:40:47,🟊🟊🟊,外观还是可以的，但是信号真的不咋地&hellip;
18872594423,2023-03-08 19:05:41,🟊🟊🟊,做工精致，配置强悍，信号稀撇，还是华为的信号好！
18789902220,2023-02-16 02:08:08,🟊🟊🟊,后悔买紫色了，拆封有个白色的小颗粒卡在听筒里。。。
19113686001,2023-05-15 14:54:37,🟊🟊🟊,七天前加充电器头七千九?现在加充电器头七千四?
18730364739,2023-01-29 13:51:25,🟊🟊🟊,一年到头肯定是要买个好东西犒劳下家人，喜欢咱就不怕贵，只管买吧。现在降价有点多，不过喜欢就好。
18843550773,2023-03-02 09:23:26,🟊🟊🟊,耗电程度，比我那旧手机还绝
18631965491,2022-12-31 18:14:23,🟊🟊🟊,买的时候没注意 可以+9元购买快充；可惜了
18476639267,2022-12-05 01:39:12,🟊🟊🟊,也就那样，没什么惊喜
18776627430,2023-02-12 10:13:25,🟊🟊🟊,电量消耗很快，手机刚买一个月降价八百属实难受的一批
19071951605,2023-05-01 00:59:07,🟊🟊🟊,手机安全下车，手机没问题！但是手机盒很脏这个很人人怀疑的后封的或者是放了很久的货！！这还自营&hellip;
18739966257,2023-02-01 16:53:34,🟊🟊🟊,买的是快充套装，充电头比手机晚送到五六天，真是绝了
19077254923,2023-05-03 08:14:39,🟊🟊🟊,还好吧，反正想换了。
19046017267,2023-04-22 21:54:38,🟊🟊🟊,比百亿补贴高七八百 还给我搞个这个 评价不如百亿补贴
18655166447,2023-01-05 14:11:26,🟊🟊🟊,非常喜欢这个颜色，就是感觉吱吱响有时候
18803693374,2023-02-19 12:23:31,🟊🟊🟊,系统流畅，做工不错。
18786365123,2023-02-14 23:09:49,🟊🟊🟊,突然觉得暗夜紫不香了，喜欢银色其他还好
18361271074,2022-11-10 12:55:15,🟊🟊🟊,还行吧 朋友的女朋友很喜欢
19157765581,2023-05-29 06:05:52,🟊🟊🟊,产品使用的还不错，但是对京东的服务很失望。保价期内，**过价格低了，但是再一刷就又变成了原来的价格，一过保价期，立马降价。严重怀疑存在杀熟情形
18930900803,2023-03-22 18:47:40,🟊🟊🟊,苹果的品质一直挺好，信号也是一如既往的差，从12换过来，信号还不如12
18782916598,2023-02-13 22:23:23,🟊🟊🟊,手机很不错  可刚刚买到手一星期 京东就降价了。虽然不多。几十元钱 心里也很别扭。;真是郁闷至极
18610058697,2022-12-26 17:14:07,🟊🟊🟊,手机挺有份量，手感也挺不错，充电有点慢
18933019496,2023-03-23 13:38:33,🟊🟊🟊,一般 不是理想中的&hellip;&hellip;
18100619457,2022-09-22 13:55:36,🟊🟊🟊,用起来很一般！没有很好的体验
18786651351,2023-02-15 07:20:41,🟊🟊🟊,怎么说呢，还行吧。看完高刷屏再也回不去了。
18666898715,2023-01-08 10:20:48,🟊🟊🟊,手机还行，就是京东配送太拉胯，快递服务态度也不好，可以去苹果官网或者天猫旗舰店买！
18639801985,2023-01-02 12:48:55,🟊🟊🟊,电用起来很快，买了两天就送充电器，体验不咋地
18963733415,2023-03-30 12:38:01,🟊🟊🟊,截图和左上角返回键不好使，要点很多次，其他手机外观性能都很好。
18326705173,2022-11-03 22:48:32,🟊🟊🟊,要不是因为车机匹配苹果，我还会继续选择华为，国产越来越好了！
18611746233,2022-12-26 22:08:07,🟊🟊🟊,还挺顺手就是买手机没充电器挺可气的八千块钱不给充电器
19159639092,2023-05-29 16:44:12,🟊🟊🟊,配送速度挺快，其实我也不知道到底是不是全新的，未激活是真的。七天价保也是真的。总的来说618优惠力度挺大。 下边贴纸是歪的，应该是后封。
18192637675,2022-10-10 15:11:58,🟊🟊🟊,8p 升级的，也就那样吧。没什么好说的
18716134801,2023-01-21 11:14:22,🟊🟊🟊,手机收到了，物流挺快，加9块送的充电头和自带的数据线用了一天没法用了，不知道是哪个的问题
18221980131,2022-10-16 19:14:32,🟊🟊🟊,刚开始充电很热，电池也不耐用，后面好一点
19135594163,2023-05-22 14:46:54,🟊🟊🟊,大家买到手后一定要好好检查外观是否有划伤，检查完再开机
18534795592,2022-12-14 21:18:10,🟊🟊🟊,哈哈哈哈好喜欢这个节目就是这么给力的哈我们的综艺节目都是这么多的我们的期待了吗我们的
19108778906,2023-05-13 21:06:05,🟊🟊🟊,发热小能手，下载东西也发烫，冬天不用再买暖手宝宝了。
18074530521,2022-09-17 14:06:52,🟊🟊🟊,还行吧，反正习惯了每年更新。灵动岛挺失望的
19108762794,2023-05-13 21:00:24,🟊🟊🟊,手机没的说 但是背板有瑕疵。因为超过24小时才看到 没法换货了 认栽 手机本身还是很好用的
18323907640,2022-11-03 15:03:43,🟊🟊🟊,5G信号从不满格，更换到安卓手机立即满格信号
19138709976,2023-05-23 14:20:44,🟊🟊🟊,不卡顿，比14开机快，使用起来也流畅，买了14与14pro 明显觉得14不值
18849932068,2023-03-04 09:18:10,🟊🟊🟊,东西还行，有点分量。就是不知道充电快不快了，多久能充满。
18391643928,2022-11-15 09:49:04,🟊🟊🟊,买完刚激活京东就开始送ac+，没赶上。不过手机用着还是没啥问题
18769657923,2023-02-10 14:26:07,🟊🟊🟊,还是一如既往的容易发烫，快充头充电好像也快不到哪里去
18818992322,2023-02-23 10:04:22,🟊🟊🟊,一波三折没想到京东的机器也会有瑕疵，大家还是录好开箱视频别大意。不幸中的万幸是在京东买的，售后回复很快也很爽快，直接给退换。希望下次能成功登岛
18895688825,2023-03-13 21:06:16,🟊🟊🟊,使用了将近两个月，总体上效果不错。就是电池续航太拉胯了
18118853344,2022-09-25 22:37:11,🟊🟊🟊,紫色很好看，就是锁屏和解锁的时候有延迟，拍照效果不错
18794763990,2023-02-17 12:14:30,🟊🟊🟊,没有充电器吗？用旧手机充电器充电，还没使用，以后再说吧
18177542126,2022-10-07 14:36:48,🟊🟊🟊,网上说的bug都出现了，整体还行。主要是系统也不知道什么时候更新
18362515546,2022-11-10 17:09:01,🟊🟊🟊,物流还是很快，但收到产品后，有瑕疵，客服没有一套好的处理方式，近万元的手机
18950156688,2023-03-27 18:23:34,🟊🟊🟊,我觉得打王者有点卡卡的，拍照挺好看的，用电还是挺快的，可能需要一天冲两次吧
18615400266,2022-12-27 19:48:16,🟊🟊🟊,京东的售后很好，买东西就买京东自营的。售后有保障。手机发热严重，售后正在积极的给处理。希望购物顺畅。
18944271316,2023-03-26 17:15:51,🟊🟊🟊,电池续航一般，这么高的像素拍照也不怎么清晰&hellip;&hellip;&hellip;&hellip;手机是为通讯而生的，相机是为拍照而生的。
18328297970,2022-11-04 11:00:40,🟊🟊🟊,拍照真的有电流声!而且老是卡卡的&hellip;掉电也挺快
18804218695,2023-02-19 14:01:52,🟊🟊🟊,只要拆了封条，激活了不存在7天无理由退货，所以大家一定要从收货开始到激活的那一刻一定全程录制视频（包括外观检查自己注意，买家不会提醒）。只要你激活不管怎么样都变成没理由！
18137661451,2022-09-29 15:23:45,🟊🟊🟊,手机挺好。就是 起热玩一把王者荣耀就发现有发热的现象。
18861799107,2023-03-05 23:06:24,🟊🟊🟊,手机还可以吧，算一般般。下次还是买国产手机算了。苹果的感觉拍照和使用也没有特别好的。这次就当见识一下。
18654643617,2023-01-05 12:12:33,🟊🟊🟊,手机可以，但是快递运送就在手机外面套了快递盒，也没垫缓冲物，快递盒都烂了，导致里面包装有磨损，挺影响心情的，毕竟手机这么贵，这包装属实敷衍至极
19081634150,2023-05-04 16:15:15,🟊🟊🟊,没在网上买过这么贵重的手机，物流很快，全部有拍视频开箱，摄像头很多灰尘，客服说给20块欢乐豆补偿，希望不会翻车。试用一个星期再回来评价
18622998481,2022-12-29 17:46:08,🟊🟊🟊,耗电，能不能开发用一天半电的。头疼。希望能改进。本人从3GS开始用了13年
19020278248,2023-04-14 05:39:35,🟊🟊🟊,只能说还可以吧;待机时间：就是耗电比较快;外形外观：不到一天屏幕就碎的情况
18239379259,2022-10-19 22:21:09,🟊🟊🟊,网上说的那些问题，目前一个都没遇到。但是，刚刚拆开包装，就发现手机后盖掉了一小块漆&hellip;&hellip;&hellip;&hellip;
18889027859,2023-03-12 14:24:00,🟊🟊🟊,还行 只是这个14pro的电池续航相较于我之前的xs以及12没多大提升 信号也还是老样子
18731488173,2023-01-29 20:15:59,🟊🟊🟊,其实都还可以，第一次用苹果的手机还需要熟悉，不好的地方没有指纹解锁，也没有返回功能
18787373864,2023-02-15 11:39:08,🟊🟊🟊,略厚，很沉。苹果的电池还是一如既往的烂。别相信那个看视频可以23小时。一直看12小时都扛不住。
19154336340,2023-05-28 08:18:13,🟊🟊🟊,缺点：苹果手机容易发热，续航能力一般;优点：外观漂亮，拍照效果不错;14PRO的灵动岛个人感觉可以不用
19086527828,2023-05-06 10:28:03,🟊🟊🟊,物流挺快的，不到一天就到了。手机续航还不错，我不打游戏基本上充一次用一天。但是信号真的一般。
18619583294,2022-12-28 20:09:52,🟊🟊🟊,无论材质还是做工都超出了预期，超值，穿起来也很好看哦。卖家发货也比预计提早了很多，还会再来。买吧，不会后悔的哦！全五分。
18619578036,2022-12-28 20:10:11,🟊🟊🟊,无论材质还是做工都超出了预期，超值，穿起来也很好看哦。卖家发货也比预计提早了很多，还会再来。买吧，不会后悔的哦！全五分。
18654497778,2023-01-05 11:36:13,🟊🟊🟊,新买的一定要带快充套装，充电线是专用的。我买的时候没带单独买白花149。买手机带上只要9块。坑的一批。
18795365082,2023-02-17 14:48:22,🟊🟊🟊,手机还行吧，就是价格波动太大，被深深的背刺了。。。一下子买了两部，老婆跟我的，从8P换过来的！感觉质的飞跃吧！哈哈！总之降价后购买还是可以的！
18720490538,2023-01-24 18:15:23,🟊🟊🟊,别的都还行，就是我是双卡的手机用着用着就变单卡了，得把卡取出来重新安一下，出现几次了
18104456038,2022-09-23 08:51:53,🟊🟊🟊,外形外观：摄像头&hellip;&hellip;;待机时间：掉电有点快;屏幕音效：挺好;拍照效果：挺好
18252053186,2022-10-21 10:19:16,🟊🟊🟊,还不错;运行速度：可以;拍照效果：拍照很好;外形外观：没有心意
18717806374,2023-01-22 18:33:13,🟊🟊🟊,啥都挺好的，就是为什么手机外包装的壳子看上去特别旧，还破损了，让人挺不放心的，但是是正品没错了
18766570090,2023-02-09 15:55:07,🟊🟊🟊,外形外观：好看;屏幕音效：一般;拍照效果：一般;运行速度：快
19187949429,2023-06-05 13:50:48,🟊🟊🟊,买的是14Pro，手机各方面都很好，就是耗电十分快，日常正常使用，半天就要补电，达不到官网宣称的23小时
18788511048,2023-02-15 17:04:19,🟊🟊🟊,手机外观不错，但是耗电贼快！电量不耐用！最差的就是降价太快，早了2天买多花了800元。真郁闷！
19111388260,2023-05-14 19:12:23,🟊🟊🟊,还可以吧，第一次在京东买手机，刚买就降价了三百，申请保价了，只是还没到账，机子外观没有不良，目前还可以，是正品，快递也没有暴力倾向，还可以，就是京东快递居然不是送货上门的，?也没打个电话给我，就把这七千多的机子放在菜鸟驿站，希望能提前打个电话通知一下也好，
19118929920,2023-05-17 09:09:39,🟊🟊🟊,电池续航：续航时间长短，通信音质：音质很好 运行速度：很快 显示效，信号不好。
18118661957,2022-09-25 21:52:18,🟊🟊🟊,手感可以 拍照什么都还不错 就是电量耗的太快了 比我用了两年的11电还要消耗的快一点
18098497782,2022-09-22 03:35:48,🟊🟊🟊,安卓换ios，体验还行;新款第一批，问题网上爆了的这么多，我就遇到过一次反复横跳，目前来说还是勉强可以的。
18764021874,2023-02-08 19:39:18,🟊🟊🟊,很不错，很快就收到了。就是搞不懂，有个预约的超值补贴活动，价格7799元，预计15天后有货，下单成功还给我锁定了，隔天还给我砍单，大无语，京东什么时候学多多那套了，买这个8000多的链接就马上发货，而且隔天到。还有，苹果手机信号真的差
19078166583,2023-05-03 13:32:42,🟊🟊🟊,电池续航能力差，使用微信视频功能半小时左右烫的厉害;外观设计不错，上手感觉好;信号不好，电话容易断线
18912970253,2023-03-19 01:38:42,🟊🟊🟊,外观可以，手感不错。后盖磨砂玻璃很有质感，续航一般，配上辣鸡充电速度有点难受，王者玩不了，疯狂发热掉帧
19082859772,2023-05-04 23:07:00,🟊🟊🟊,外形外观：不错;屏幕音效：可以;拍照效果：爱了;运行速度：完美;待机时间：掉电有点快啊，我都还没开始使用
19156723690,2023-05-28 19:14:03,🟊🟊🟊,手机容易发烫，太耗电了。;运行速度：快;待机时间：快;拍照效果：还行;外形外观：外形外观：漂亮
18686089751,2023-01-12 18:06:58,🟊🟊🟊,预计到达时间不一致，填充气泡漏气了，手机续航真不错，在苹果手机里。手感个人不太喜欢这种。比较喜欢xs
18457381037,2022-11-30 07:51:05,🟊🟊🟊,是正品，物流很快，但有一个致命伤，耗电速度和原来的用三年的手机差不多，应该时间用不长。
18839632325,2023-02-28 23:13:39,🟊🟊🟊,外观很满意，14pro银色很好看；但是信号是真的差，体验感不如安卓；还有就是充电时手机发烫，很烫手
18267167856,2022-10-23 19:42:25,🟊🟊🟊,整体不错，但是小问题很多：1.相机电流声，录制视频的时候也会录制进去；2.视频高清60帧率录制放大手机直接死机。
18794972414,2023-02-17 13:02:31,🟊🟊🟊,容易发热，手感很好，金色的也很好看，续航一般，这是苹果的缺点大家都知道，但是充满电够用一天。
18808488412,2023-02-20 13:06:29,🟊🟊🟊,一下降800，这也太&hellip;&hellip;
19188349403,2023-06-05 15:18:08,🟊🟊🟊,外形外观：可以非常好看;屏幕音效：可以;拍照效果：可以清晰;待机时间：待机时间也还好吧 我经常刷视频多 早上充的电半下午就用完了
18836173185,2023-02-27 23:45:18,🟊🟊🟊,外形外观：没得说非常;屏幕音效：也非常好;拍照效果：绝;运行速度：快就完了;但是老是黑屏就无语
18753968780,2023-02-05 19:42:05,🟊🟊🟊,背面右下角有残胶，用酒精纸可以擦掉。其他的没啥问题。屏幕无划痕。希望可以使用的久一些;拍照效果：略暖;外形外观：硌手
19102641021,2023-05-11 18:39:34,🟊🟊🟊,手机没问题全新正品，就是买的充电器套装迟迟不发货，还没手机到的快，客服催了3次依然没发货。有一说一，黑色商务气十足正面干净整洁与边框融为一体，使用丝滑，屏显清晰如纸，息屏显示仅显示时间很实用，手机很有分量，挺好。
18816724592,2023-02-22 14:41:32,🟊🟊🟊,总体来说，还可以，但还是有很多不足需要进一步完善，例如装上手机壳后，信号会下降，若不用手机壳，又担心爱机没有保护，矛盾
19187770861,2023-06-05 13:00:29,🟊🟊🟊,手机看电视发烫正常吗？;运行速度：快;拍照效果：好;外形外观：好看;屏幕音效：好;待机时间：好;其他特色：发烫。
18700492380,2023-01-16 13:09:11,🟊🟊🟊,拍照效果：比较好，清晰;待机时间：用了几天还是挺耐电的;网络真的不好，付款有时候都付不了。忙的时候发不出信息的时候很烦。
19103754178,2023-05-12 08:24:13,🟊🟊🟊,电池太不行了吧，充满电没怎么玩，掉电速度有点快，怎么玩啊，其他都挺好，运行速度也快，样子也挺好，就电池感觉不行啊
18259323824,2022-10-22 13:11:04,🟊🟊🟊,哈哈哈哈哈哈哈哈哈哈哈;外形外观：一般;屏幕音效：一般;拍照效果：一般;运行速度：一般;待机时间：一般;其他特色：未知
18364803255,2022-11-10 23:12:00,🟊🟊🟊,新买的14pro用了两三天，出乎意料、大跌眼镜。首先、耗电很快，比我用了一年多的XR的电池还烂的感觉。其次、居然有闪退的情况。
18715435888,2023-01-20 21:38:06,🟊🟊🟊,拍照效果：挺好的，自然;其他特色：打王者60帧还掉帧，不能稳定维持60帧;我家在西北，信号不好，出去付个款还要刷新半天
18890357478,2023-03-12 20:00:05,🟊🟊🟊,刷视频秒变暖手宝，掉电快。把后台刷新和定位都关了，夜间掉电5格，看了下我用了三年的安卓机一加，夜间掉电4格。信号也不太好，现在的苹果除了颜值，真没啥优势了。
19057898983,2023-04-26 13:59:01,🟊🟊🟊,外形外观：外观简约大气;运行速度：运行速度流程;待机时间：代机时间和充电速度和安卓比还是逊色不少;其他特色：下载大型软件和玩游戏的时候手机发烫厉害。
18993963374,2023-04-06 11:30:01,🟊🟊🟊,整体使用还可以，外观很不错，紫色的在灯光下还有不一样的颜色体现，手机的话就是信号一般般?网络明显不太行信号差，还有手机发热问题比较严重，打视频电话手机会很烫，这还是不玩游戏的使用。续航倒是可以，充一次电基本在外面可以用到晚上。
18802170023,2023-02-19 00:24:23,🟊🟊🟊,从X换的14pro，最明显就是硌手&hellip;X周边圆滑很舒服手感极佳！这14pro四周太方正了，太硌手了&hellip;X外观好看太多了&hellip;&hellip;越新款越丑&hellip;外观比期待的差&hellip;性能还是不错，摄像头比预想的好&hellip;
18356579325,2022-11-09 14:03:10,🟊🟊🟊,已经在京东自营店买了好几部iphone，还有ipad，每次基本都很满意，无论是服务和手机质量。这次有点翻车，14pro背面有两个黑点，周围也有几处细小的划痕，客服服务很好，让我换一下，但是我确实没那么多时间等来等去了，所以就激活使用了，其他的没问题，主要是手机外观感觉好像是别人的退换的一样，心里不舒服的很，这是我用京东以来第一次中评，仅供参考。
18146267765,2022-10-01 12:06:56,🟊🟊🟊,没有啥可惊艳的，从iphone 6一路用上来，就感觉苹果已经黔驴技穷了。要不是华为mate 不是5g 手机。我也不会买这个。拿到手机体验一般吧。
19091394840,2023-05-07 21:47:52,🟊🟊🟊,拍照效果：个人感觉有点黄;屏幕音效：音质没的说，很好;外形外观：外形还可以，摄像头很突兀;运行速度：有时候触摸却没有反应，需要点击两下;待机时间：耗电还是很快的感觉
18787570925,2023-02-15 12:28:08,🟊🟊🟊,外形外观：包装盒有点脏，包装盒贴纸处无粘力，像被撕开过一样的，图p4;屏幕音效：屏幕分辨率高;拍照效果：拍照很漂亮;运行速度：顶级处理器;待机时间：一天一充
18570853277,2022-12-19 18:41:00,🟊🟊🟊,首次体验苹果各种不习惯，;拍照效果：还好;屏幕音效：音效好;运行速度：还行;待机时间：正常使用一天问题不大;其他特色：自拍脸上的斑拍的一清二楚不忍直视
18203613824,2022-10-13 09:22:08,🟊🟊🟊,手机到手发现尾插的螺丝边有划痕，但是想了想不影响使用，就这样了，;运行速度：挺快的，苹果就这一点做得很好;待机时间：电池续航方面还是差点意思;拍照效果：照片还行
18418582563,2022-11-20 15:16:33,🟊🟊🟊,"屏幕不会自动息屏放到那里一晚上没电了,已经设置了无操作后30秒息屏,文件管理比安卓麻烦,;运行速度：没有卡顿不错;待机时间：正常上班不乱点发发微信正好可以坚持一天"
18435041487,2022-11-24 08:44:54,🟊🟊🟊,外观造型感觉还是挺好的，总体来说并没有那么好，也没那么差，一般吧！第一次买苹果手机，充电器，耳机，膜，手机壳啥也啥也没有，有点不习惯！;手感挺好，喜欢的朋友可以入手看看！
18587506332,2022-12-22 09:13:25,🟊🟊🟊,商家发货很快，物流也很快，第二天下午就收到了，抢了很久终于到手！包裹严实，打开没有破损！去年买的石墨色13pro 今年买个暗紫色14pro 颜色很好看，外观没变化，只是刘海换了灵动岛，没什么**，试了两天，信号极差，掉电很快，感觉一般，除了颜色好看，其它没有13pro好用，有点失望！
18810930500,2023-02-21 03:46:30,🟊🟊🟊,iphone11更换到14pro没有什么的特别的惊喜点 灵动岛也就那样实际体验不强。其次就是120hz刷新 确实丝滑，渐渐的对苹果没有期待 让我购买的还是强大的 软件 这个干净的系统 没有  快速充电;拍照效果：夜晚拍照效果提升巨大;运行速度：孤独求败 ; 不打满分  因为没有惊喜
18134957946,2022-09-28 22:58:12,🟊🟊🟊,外观手感都不错，质感也非常不错，系统确实流畅，但是有些细节确实没有国产做的好了，设置了Apple Pay密码之后，自动把我的锁屏密码也换成支付密码了，试了很久锁屏密码都不对，然后手机被锁好几个小时，直接把我的体验拉到最低，好在售后服务还不错，态度也挺好，不然真就只能给一颗星了
18602335728,2022-12-25 00:16:30,🟊🟊🟊,外形外观：直角边框视觉效果好但也带来了糟糕的握持手感。;屏幕音效：没得说，很不错。;拍照效果：有史以来最大的摄像头模组带来了很好的拍照体验，但也会时不时碰到手指。;运行速度：很快。;待机时间：pro比较一般，不过日常使用足够了。;其他特色：建议买promax。
18756469591,2023-02-06 15:43:28,🟊🟊🟊,新年换了新手机?忍不住吐槽iPhone 14pro??;外形外观：紫黑色外观比金色好看一些，磨砂感还是不错哦?;其他特色：灵动岛有一些突兀，不能和整个手机融合的很好，很扎眼，而且手机一些常用软件不匹配，而且色差也比较严重，尤其白天光线充足的情况下。;拍照效果：拍照我觉得没我13pro好，色彩有差别。
18635386704,2023-01-01 14:45:09,🟊🟊🟊,外形外观：外观还不错 手感很好 不过不明白为什么新机有小划痕 不过个人能接受 但是充电口我充一次电就刮掉漆 这么脆弱吗;屏幕音效：还不错 比之前的11声音感觉大了些;拍照效果：还可以 个人认为4800万没必要开;运行速度：很丝滑;待机时间：一天一充 充电也很快
18217644907,2022-10-16 00:02:54,🟊🟊🟊,外形外观：第一次用苹果，最受不了屏幕上方中间药丸，打游戏都有，看着好别扭，激活了也退不了，用着吧就那个药丸不好、别的都可以;屏幕音效：还可以;拍照效果：可以;运行速度：很快;待机时间：一天没问题
18074089278,2022-09-17 12:16:36,🟊🟊🟊,外形外观：后置摄像头也太....;屏幕音效：还行;拍照效果：还行;运行速度：可以;待机时间：一般;其他特色：发热烫手;iPhone一如既往的继承了所谓的环保，，连充电头都不给的，我也是醉了。
19146967455,2023-05-25 21:42:25,🟊🟊,买了没十天就降价二百
19118700167,2023-05-17 07:03:05,🟊🟊,序列号fn的官方翻新机啊
18861251322,2023-03-05 21:47:53,🟊🟊,刚到家就掉价50。心里极不平衡！
19094052610,2023-05-08 20:16:06,🟊🟊🟊,怎么比在实体店里买还贵呢？
19180297322,2023-06-03 19:13:32,🟊🟊🟊,刚收到货 没用过有点不习惯
19087162138,2023-05-06 13:56:04,🟊🟊,买了不到一个月就降价400元。
19103808330,2023-05-12 08:50:41,🟊🟊🟊,买完9天降价，报价只有7天！
19093652110,2023-05-08 18:00:34,🟊🟊,手机外包装有点破，其他没问题，
19137157919,2023-05-22 22:54:40,🟊🟊,刚买完就降价 还不给补差价
18912896122,2023-03-18 23:59:16,🟊🟊🟊,其他的都好电池不耐用
19106389597,2023-05-13 01:09:23,🟊🟊,签收第二天就降价300 呵呵
19118428953,2023-05-16 23:28:39,🟊🟊,電能消耗很快&hellip;其他都很好
19162565278,2023-05-30 14:15:21,🟊🟊,今天买明天就便宜300.我也是醉了
19051606874,2023-04-24 12:05:56,🟊🟊🟊,用了没多久就掉了很多漆
19074483403,2023-05-02 06:59:38,🟊🟊,手机发躺厉害电池不斤用
